उधार्नु,verb
उधिन्नु,verb
उधेर्नु,verb
उध्याउनु,verb
उध्रनु,verb
उन्नु,verb
उन्मुन्ट्याउनु,verb
उपाड्डु,verb
उपाड्नु,verb
उपास्नु,verb
उप्काउनु,verb
उप्चार्नु,verb
उप्जाउनु,verb
उप्डनु,verb
उफाड्नु,verb
उफार्नु,verb
उबाउनु,verb
उबार्नु,verb
उबाल्नु,verb
उभाउनु,verb
उभाड्नु,verb
उभार्नु,verb
उमार्नु,verb
उमाल्नु,verb
उमास्नु,verb
उमुर्क्याउनु,verb
उम्टनु,verb
उम्राउनु,verb
उराल्नु,verb
उल्चनु,verb
उल्झनु,verb
उल्टनु,verb
उल्थ्याउनु,verb
उल्लनु,verb
उसिन्नु,verb
उस्काउनु,verb
उस्याउनु,verb
एकसर्‍याउनु,verb
एकोर्‍याउनु,verb
ऐँचनु,verb
ऐँचिनु,verb
ऐँठनु,verb
ऐँठिनु,verb
ओइरनु,verb
ओइरिनु,verb
ओकट्नु,verb
ओकल्नु,verb
ओकार्नु,verb
ओखल्नु,verb
ओखाल्नु,verb
ओगट्नु,verb
ओछ्याउनु,verb
ओजाउनु,verb
ओझाउनु,verb
ओझेल्नु,verb
ओट्नु,verb
ओडाल्नु,verb
ओढ्नु,verb
ओत्याउनु,verb
ओथाउनु,verb
ओथानु,verb
ओथ्रनु,verb
ओथ्राउनु,verb
ओदर्नु,verb
ओदार्नु,verb
ओबट्नु,verb
ओबाउनु,verb
ओब्याउनु,verb
ओभाउनु,verb
ओराल्नु,verb
ओर्कनुफर्कनु,verb
ओर्छिनु,verb
ओर्नु,verb
ओल्कनु,verb
ओल्किनु,verb
ओल्चिनु,verb
ओल्च्याउनु,verb
ओल्छ्याउनु,verb
ओल्स्याउनु,verb
ओसार्नु,verb
ओस्याउनु,verb
ओह्राल्नु,verb
औँटनु,verb
औँटर्नु,verb
औँटार्नु,verb
औँट्नु,verb
औँल्याउनु,verb
कइनु,verb
कचमच्याउनु,verb
कचल्ट्याउनु,verb
कचेट्नु,verb
कचेल्नु,verb
कचोट्नु,verb
कचोड्नु,verb
कच्च्याउनु,verb
कछेट्नु,verb
कटकट्याउनु,verb
कटोर्नु,verb
कटौट्नु,verb
कठ्पड्याउनु,verb
कँठ्याउनु,verb
कड्कुनु,verb
कँड्याउनु,verb
कतर्नु,verb
कत्रनु,verb
कत्राउनु,verb
कत्रिनु,verb
कथुर्नु,verb
कथुर्‍याउनु,verb
कथ्नु,verb
कनिक्याउनु,verb
कन्ठ्याउनु,verb
कन्याउनु,verb
कपड्काउनु,verb
कपोद्दु,verb
कपोर्नु,verb
कप्काउनु,verb
कप्क्याउनु,verb
कप्नु,verb
कप्प्याउनु,verb
कप्ल्याउनु,verb
कबुल्नु,verb
कबोल्नु,verb
कमाउनु,verb
करेट्नु,verb
कर्काउनु,verb
कर्क्याउनु,verb
कलाउनु,verb
कल्याउनु,verb
कस्नु,verb
कहनु,verb
